Sales,City,State,Region,Category,Product Name
274.20,Baltimore,Maryland,East,Furniture,Howard Miller Distant Time Traveler Alarm Clock
6.05,Corpus Christi,Texas,Central,Office Supplies,Revere Boxed Rubber Bands by Revere
6.85,Corpus Christi,Texas,Central,Office Supplies,Xerox 1900
9.96,Corpus Christi,Texas,Central,Furniture,Stacking Trays by OIC
8.55,Corpus Christi,Texas,Central,Office Supplies,Trimflex Flexible Post Binders
45.58,Las Vegas,Nevada,West,Office Supplies,Wilson Jones Impact Binders
25.49,Cleveland,Ohio,East,Technology,Maxell 4.7GB DVD-RW 3/Pack
136.96,Seattle,Washington,West,Office Supplies,"Green Canvas Binder for 8-1/2"" x 14"" Sheets"
49.62,Chicago,Illinois,Central,Technology,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black
10.58,Columbus,Ohio,East,Office Supplies,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled"
84.42,Tucson,Arizona,West,Office Supplies,Xerox 1883
431.94,Philadelphia,Pennsylvania,East,Technology,Wilson SignalBoost 841262 DB PRO Amplifier Kit
2.04,Philadelphia,Pennsylvania,East,Office Supplies,Avery Self-Adhesive Photo Pockets for Polaroid Photos
68.24,Philadelphia,Pennsylvania,East,Technology,Grandstream GXP1160 VoIP phone
240.74,Cranston,Rhode Island,East,Furniture,KI Adjustable-Height Table
35.00,Cranston,Rhode Island,East,Furniture,"Eldon 400 Class Desk Accessories, Black Carbon"
210.68,Cranston,Rhode Island,East,Furniture,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting
637.90,Cranston,Rhode Island,East,Furniture,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D"
43.44,Cranston,Rhode Island,East,Office Supplies,"Wirebound Message Book, 4 per Page"
2.22,Cranston,Rhode Island,East,Office Supplies,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum
1679.96,San Francisco,California,West,Technology,Samsung Galaxy Mega 6.3
344.37,Houston,Texas,Central,Furniture,"Global High-Back Leather Tilter, Burgundy"
1554.94,Houston,Texas,Central,Office Supplies,Tennsco 16-Compartment Lockers with Coat Rack
127.88,Houston,Texas,Central,Furniture,"Howard Miller 16"" Diameter Gallery Wall Clock"
222.38,Los Angeles,California,West,Technology,Nortel Business Series Terminal T7208 Digital phone
106.87,Chicago,Illinois,Central,Furniture,"Global Task Chair, Black"
3.56,Chicago,Illinois,Central,Office Supplies,Storex Dura Pro Binders
25.68,Houston,Texas,Central,Office Supplies,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets"
12.38,Houston,Texas,Central,Office Supplies,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8"""
25.30,Bristol,Connecticut,East,Office Supplies,Wilson Jones Standard D-Ring Binders
95.94,Bristol,Connecticut,East,Office Supplies,Fellowes Bankers Box Stor/Drawer Steel Plus
7.50,Holland,Michigan,Central,Office Supplies,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set
302.38,Albuquerque,New Mexico,West,Technology,AT&T TR1909W
46.69,Louisville,Colorado,West,Technology,Belkin Standard 104 key USB Keyboard
17.94,New York City,New York,East,Office Supplies,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H"
370.14,Norwich,Connecticut,East,Office Supplies,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room
8.93,San Francisco,California,West,Office Supplies,Avery Heavy-Duty EZD  Binder With Locking Rings
2678.94,Noblesville,Indiana,Central,Furniture,Balt Solid Wood Round Tables
387.14,Clarksville,Tennessee,South,Furniture,O'Sullivan 4-Shelf Bookcase in Odessa Pine
45.41,Clarksville,Tennessee,South,Technology,Maxell 4.7GB DVD-R
77.95,Clarksville,Tennessee,South,Furniture,Tenex Chairmats For Use with Hard Floors
3.00,Clarksville,Tennessee,South,Office Supplies,Avery 496
9.95,Hollywood,Florida,South,Office Supplies,Eldon Simplefile Box Office
37.90,York,Pennsylvania,East,Office Supplies,Tuf-Vin Binders
65.58,York,Pennsylvania,East,Office Supplies,Xerox 1893
44.78,Mesa,Arizona,West,Office Supplies,Xerox 1882
1035.80,New York City,New York,East,Technology,Star Micronics TSP100 TSP143LAN Receipt Printer
5.76,San Francisco,California,West,Office Supplies,Newell 335
19.98,Los Angeles,California,West,Office Supplies,Hammermill Color Copier Paper (28Lb. and 96 Bright)
35.98,Omaha,Nebraska,Central,Technology,Griffin GC17055 Auxiliary Audio Cable
16.66,Philadelphia,Pennsylvania,East,Office Supplies,BIC Liqua Brite Liner
20.70,New York City,New York,East,Office Supplies,Avery 473
83.70,Grand Rapids,Michigan,Central,Office Supplies,GBC Poly Designer Binding Covers
199.80,Seattle,Washington,West,Furniture,12-1/2 Diameter Round Wall Clock
45.68,Fresno,California,West,Office Supplies,Xerox 1982
110.96,Fresno,California,West,Office Supplies,Xerox 1913
11.94,Fresno,California,West,Office Supplies,Unpadded Memo Slips
8749.95,Arlington,Virginia,South,Technology,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color"
36.40,Arlington,Virginia,South,Office Supplies,Presstex Flexible Ring Binders
18.69,Arlington,Virginia,South,Furniture,Acrylic Self-Standing Desk Frames
5.94,Los Angeles,California,West,Office Supplies,"Brites Rubber Bands, 1 1/2 oz. Box"
60.74,Lubbock,Texas,Central,Office Supplies,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack"
479.98,Lubbock,Texas,Central,Technology,Canon PC-428 Personal Copier
6.08,Lubbock,Texas,Central,Office Supplies,Ibico Plastic Spiral Binding Combs
165.60,Longmont,Colorado,West,Technology,WD My Passport Ultra 1TB Portable External Hard Drive
59.52,Yonkers,New York,East,Office Supplies,Newell 345
479.97,Yonkers,New York,East,Technology,Logitech Wireless Gaming Headset G930
18.62,Yonkers,New York,East,Office Supplies,Acme Forged Steel Scissors with Black Enamel Handles
49.63,Yonkers,New York,East,Office Supplies,GBC Wire Binding Combs
97.82,Yonkers,New York,East,Office Supplies,Xerox 1891
15.98,Los Angeles,California,West,Technology,Square Credit Card Reader
184.75,Los Angeles,California,West,Furniture,Global Deluxe Steno Chair
12.96,Los Angeles,California,West,Office Supplies,Xerox 204
366.74,Amarillo,Texas,Central,Furniture,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal"
8.86,Dallas,Texas,Central,Office Supplies,Pressboard Hanging Data Binders for Unburst Sheets
27.96,Dallas,Texas,Central,Technology,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack"
146.35,Dallas,Texas,Central,Office Supplies,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box"
175.23,Detroit,Michigan,Central,Technology,Maxell 4.7GB DVD+RW 3/Pack
125.99,Detroit,Michigan,Central,Technology,BlackBerry Q10
23.00,Detroit,Michigan,Central,Office Supplies,Ibico Covers for Plastic or Wire Binding Elements
25.58,New York City,New York,East,Office Supplies,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11"""
73.78,Houston,Texas,Central,Furniture,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting"
20.74,Orlando,Florida,South,Office Supplies,Xerox 227
17.52,Florence,Kentucky,South,Office Supplies,"Quartet Omega Colored Chalk, 12/Pack"
35.76,Florence,Kentucky,South,Office Supplies,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind"
3.64,New York City,New York,East,Office Supplies,Newell 322
30.34,Frisco,Texas,Central,Furniture,Nu-Dell Executive Frame
12.99,Paterson,New Jersey,East,Furniture,"Tensor ""Hersey Kiss"" Styled Floor Lamp"
182.22,Paterson,New Jersey,East,Furniture,"Global Value Steno Chair, Gray"
302.94,Paterson,New Jersey,East,Furniture,Global Low Back Tilter Chair
54.99,Columbus,Ohio,East,Furniture,Ultra Door Push Plate
12.99,Milwaukee,Wisconsin,Central,Technology,Cyber Acoustics AC-202b Speech Recognition Stereo Headset
55.86,San Francisco,California,West,Office Supplies,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book"
44.38,Columbus,Ohio,East,Technology,OtterBox Defender Series Case - iPhone 5c
51.26,Columbus,Ohio,East,Furniture,Nu-Dell Oak Frame
5.19,Columbus,Ohio,East,Office Supplies,Avery Binding System Hidden Tab Executive Style Index Sets
159.98,Columbus,Ohio,East,Technology,Logitech G700s Rechargeable Gaming Mouse
54.22,Columbus,Ohio,East,Office Supplies,"File Shuttle II and Handi-File, Black"
241.42,Los Angeles,California,West,Furniture,"Global Leather & Oak Executive Chair, Burgundy"
33.36,Detroit,Michigan,Central,Office Supplies,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages"
13.76,Detroit,Michigan,Central,Office Supplies,"Adams Phone Message Book, 200 Message Capacity, 8 1/16? x 11?"
496.86,Detroit,Michigan,Central,Office Supplies,Sensible Storage WireTech Storage Systems
389.97,Detroit,Michigan,Central,Furniture,High-Back Leather Manager's Chair
9.82,Columbus,Georgia,South,Office Supplies,Avery 508
56.40,San Francisco,California,West,Technology,ImationÿClip USBÿflash driveÿ- 8 GB
18.31,Philadelphia,Pennsylvania,East,Office Supplies,Aluminum Screw Posts
25.92,Philadelphia,Pennsylvania,East,Office Supplies,Xerox 200
8.02,Philadelphia,Pennsylvania,East,Office Supplies,Avery Fluorescent Highlighter Four-Color Set
479.98,Los Angeles,California,West,Technology,Hewlett Packard 310 Color Digital Copier
30.84,Los Angeles,California,West,Office Supplies,DXL Angle-View Binders with Locking Rings by Samsill
33.57,Philadelphia,Pennsylvania,East,Office Supplies,"Tennsco Lockers, Sand"
422.63,Philadelphia,Pennsylvania,East,Furniture,Harbour Creations Steel Folding Chair
199.98,New York City,New York,East,Technology,Logitech G700s Rechargeable Gaming Mouse
20.24,Columbus,Georgia,South,Furniture,DAX Two-Tone Silver Metal Document Frame
39.92,Columbus,Georgia,South,Furniture,"Eldon Expressions Wood and Plastic Desk Accessories, Oak"
32.54,Columbus,Georgia,South,Office Supplies,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8"""
39.00,Los Angeles,California,West,Technology,Memorex Micro Travel Drive 8 GB
12.60,Los Angeles,California,West,Office Supplies,Avery 488
24.64,Aurora,Colorado,West,Furniture,Deflect-O Glasstique Clear Desk Accessories
6.26,Houston,Texas,Central,Office Supplies,Avery 479
14.43,Houston,Texas,Central,Office Supplies,Advantus T-Pin Paper Clips
719.98,Chicago,Illinois,Central,Technology,Brother DCP1000 Digital 3 in 1 Multifunction Machine
239.92,Decatur,Alabama,South,Technology,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand
1056.86,Springfield,Virginia,South,Furniture,"Iceberg OfficeWorks 42"" Round Tables"
447.94,Plantation,Florida,South,Technology,Logitech G602 Wireless Gaming Mouse
150.41,Plantation,Florida,South,Office Supplies,"Iris 3-Drawer Stacking Bin, Black"
453.58,Houston,Texas,Central,Technology,Wireless Extenders zBoost YX545 SOHO Signal Booster
45.36,Houston,Texas,Central,Office Supplies,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White"
287.88,Houston,Texas,Central,Technology,Cisco SPA 502G IP Phone
131.88,Houston,Texas,Central,Technology,Cisco SPA112 2 Port Phone Adapter
2.33,Houston,Texas,Central,Furniture,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs"
1454.90,Milwaukee,Wisconsin,Central,Furniture,Global Executive Mid-Back Manager's Chair
4.84,Sanford,Florida,South,Office Supplies,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11"""
220.70,Sanford,Florida,South,Furniture,Tenex B1-RE Series Chair Mats for Low Pile Carpets
67.18,The Colony,Texas,Central,Technology,Apple EarPods with Remote and Mic
15.23,The Colony,Texas,Central,Office Supplies,"TOPS Voice Message Log Book, Flash Format"
31.10,Troy,Ohio,East,Office Supplies,Xerox 227
968.74,Hempstead,New York,East,Office Supplies,Ibico EB-19 Dual Function Manual Binding System
222.35,Hempstead,New York,East,Office Supplies,Trimflex Flexible Post Binders
479.98,Hempstead,New York,East,Technology,Brother DCP1000 Digital 3 in 1 Multifunction Machine
10.27,Dallas,Texas,Central,Office Supplies,Xerox 1962
998.85,Houston,Texas,Central,Technology,StarTech.com 10/100 VDSL2 Ethernet Extender Kit
24.56,New York City,New York,East,Office Supplies,Easy-staple paper
5.67,San Francisco,California,West,Office Supplies,Revere Boxed Rubber Bands by Revere
14.34,Port Saint Lucie,Florida,South,Office Supplies,Hoover Portapower Portable Vacuum
102.30,Concord,New Hampshire,East,Furniture,Luxo Professional Combination Clamp-On Lamps
607.52,Rochester,Minnesota,Central,Furniture,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D"
31.16,Rochester,Minnesota,Central,Office Supplies,Personal File Boxes with Fold-Down Carry Handle
2.61,Louisville,Kentucky,South,Office Supplies,Avery 479
10.33,San Marcos,Texas,Central,Furniture,Contemporary Borderless Frame
10.37,San Marcos,Texas,Central,Office Supplies,Xerox 213
20.78,San Marcos,Texas,Central,Technology,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card
66.96,San Marcos,Texas,Central,Office Supplies,Rogers Profile Extra Capacity Storage Tub
17.25,Escondido,California,West,Office Supplies,"GBC Standard Recycled Report Covers, Clear Plastic Sheets"
11.09,Philadelphia,Pennsylvania,East,Office Supplies,"Wilson Jones 1"" Hanging DublLock Ring Binders"
1287.45,Los Angeles,California,West,Technology,LogitechÿP710e Mobile Speakerphone
168.10,Los Angeles,California,West,Office Supplies,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection
51.97,Philadelphia,Pennsylvania,East,Office Supplies,Fellowes Neat Ideas Storage Cubes
4.77,Philadelphia,Pennsylvania,East,Office Supplies,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind"
7.98,Hempstead,New York,East,Office Supplies,Letter or Legal Size Expandable Poly String Tie Envelopes
18.69,Greeley,Colorado,West,Office Supplies,Staple envelope
11.66,Greeley,Colorado,West,Furniture,"Eldon Im…ge Series Desk Accessories, Clear"
191.98,Jacksonville,Florida,South,Technology,Logitech G602 Wireless Gaming Mouse
499.17,Jacksonville,Florida,South,Technology,Motorola L703CM
11.88,Arlington,Virginia,South,Office Supplies,Storex Dura Pro Binders
35.44,Arlington,Virginia,South,Office Supplies,Easy-staple paper
67.14,San Francisco,California,West,Office Supplies,Avery Legal 4-Ring Binder
4.32,Fresno,California,West,Office Supplies,Wilson Jones Easy Flow II Sheet Lifters
14.94,Fresno,California,West,Office Supplies,Xerox 1970
40.54,Fresno,California,West,Office Supplies,Fellowes Mighty 8 Compact Surge Protector
7.31,Fresno,California,West,Office Supplies,SpineVue Locking Slant-D Ring Binders by Cardinal
475.94,Reno,Nevada,West,Technology,Panasonic KX TS3282W Corded phone
30.08,San Antonio,Texas,Central,Technology,ImationÿClip USBÿflash driveÿ- 8 GB
165.60,San Antonio,Texas,Central,Technology,WD My Passport Ultra 1TB Portable External Hard Drive
180.96,San Antonio,Texas,Central,Technology,AT&T 17929 Lendline Telephone
23.18,New Bedford,Massachusetts,East,Technology,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack"
56.96,New York City,New York,East,Furniture,"Seth Thomas 14"" Day/Date Wall Clock"
15.56,New York City,New York,East,Office Supplies,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags"
353.57,New York City,New York,East,Furniture,O'Sullivan Living Dimensions 5-Shelf Bookcases
13.96,New York City,New York,East,Furniture,G.E. Halogen Desk Lamp Bulbs
82.95,Oxnard,California,West,Technology,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse
39.68,Los Angeles,California,West,Office Supplies,Newell 345
479.97,Oakland,California,West,Technology,Logitech Wireless Gaming Headset G930
7.38,Edmonds,Washington,West,Office Supplies,Avery 487
14.26,Edmonds,Washington,West,Office Supplies,Storex Dura Pro Binders
81.98,Edmonds,Washington,West,Office Supplies,Xerox 1945
39.62,Edmonds,Washington,West,Office Supplies,JM Magazine Binder
399.67,Los Angeles,California,West,Furniture,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table"
65.12,New York City,New York,East,Office Supplies,Adjustable Personal File Tote
30.56,Dallas,Texas,Central,Furniture,"Linden 10"" Round Wall Clock, Black"
20.77,Franklin,Tennessee,South,Office Supplies,Fellowes Basic Home/Office Series Surge Protectors
39.81,Phoenix,Arizona,West,Office Supplies,Eldon Simplefile Box Office
121.10,Miami,Florida,South,Office Supplies,Catalog Binders with Expanding Posts
111.96,Miami,Florida,South,Technology,MaxellÿLTO Ultrium - 800 GB
15.70,Colorado Springs,Colorado,West,Office Supplies,Southworth Parchment Paper & Envelopes
70.26,New York City,New York,East,Office Supplies,Mobile Personal File Cube
90.00,New York City,New York,East,Technology,KeyTronicÿE03601U1 -ÿKeyboardÿ- Beige
6.10,New York City,New York,East,Office Supplies,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red"
481.18,New York City,New York,East,Furniture,Bretford CR8500 Series Meeting Room Furniture
7.24,New York City,New York,East,Office Supplies,Assorted Color Push Pins
177.45,Bethlehem,Pennsylvania,East,Furniture,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray"
1369.76,Bethlehem,Pennsylvania,East,Office Supplies,GBC Ibimaster 500 Manual ProClick Binding System
9.48,Bethlehem,Pennsylvania,East,Office Supplies,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk"
130.98,Philadelphia,Pennsylvania,East,Furniture,Bush Somerset Collection Bookcase
174.95,Louisville,Kentucky,South,Office Supplies,Hunt Boston Vacuum Mount KS Pencil Sharpener
826.00,Louisville,Kentucky,South,Office Supplies,Economy Rollaway Files
139.58,Seattle,Washington,West,Furniture,Luxo Economy Swing Arm Lamp
399.95,Kenosha,Wisconsin,Central,Technology,Logitech G600 MMO Gaming Mouse
